dm_time,send_date,send_month,send_time,text,user_id
0 days 00:03:56.180000000,2021-01-11,2021-01,2021-01-10 16:58:35,已经卸载拼多多,9da5715c
0 days 00:15:12.845000000,2021-01-11,2021-01,2021-01-10 16:58:23,支持,5c361614
0 days 00:08:07.086000000,2021-01-11,2021-01,2021-01-10 16:58:18,不用黑华为了，华为跟这些公司比，简直良心企业,fc6555e6
0 days 00:09:05.788000000,2021-01-11,2021-01,2021-01-10 16:58:14,爷们儿！,494f61ae
0 days 00:02:03.819000000,2021-01-11,2021-01,2021-01-10 16:58:13,太可怕了,3326274d
0 days 00:11:51.543000000,2021-01-11,2021-01,2021-01-10 16:58:06,人都是逼出来的。,dc9e97e4
0 days 00:03:36.638000000,2021-01-11,2021-01,2021-01-10 16:58:02,太可怕了 血汗工厂,21bafa7c
0 days 00:09:44.048000000,2021-01-11,2021-01,2021-01-10 16:58:00,拒绝pdd从我做起,380f2273
0 days 00:03:17.290000000,2021-01-11,2021-01,2021-01-10 16:57:57,已卸载,49c3161c
0 days 00:11:31.584000000,2021-01-11,2021-01,2021-01-10 16:57:46,不要怕打官司麻烦，推动法制，人人有责,dc9e97e4
0 days 00:00:17.186000000,2021-01-11,2021-01,2021-01-10 16:57:33,必须支持,ca9910b4
0 days 00:13:35.967000000,2021-01-11,2021-01,2021-01-10 16:57:32,这些话术我听过太多了。你怎么知道没有改变？ 我就是局中人我不知道改没改变？,98df33c3
0 days 00:00:18.426000000,2021-01-11,2021-01,2021-01-10 16:57:32,拼多多滚出春晚,2e9437ab
0 days 00:09:13.019000000,2021-01-11,2021-01,2021-01-10 16:57:29,大家都做个人，这个世界会好,380f2273
0 days 00:11:02.693000000,2021-01-11,2021-01,2021-01-10 16:57:17,怕打官司的居多，其实，打官司最直接有效,dc9e97e4
0 days 00:15:17.862000000,2021-01-11,2021-01,2021-01-10 16:57:14,真的很有思想！很佩服你,d5778818
0 days 00:02:26.305000000,2021-01-11,2021-01,2021-01-10 16:57:08,很多企业法定节假日也不休 也没加班工资 怎么不信,2e04144a
0 days 00:08:44.594000000,2021-01-11,2021-01,2021-01-10 16:57:05,牛逼,c5ad664b
0 days 00:13:03.848000000,2021-01-11,2021-01,2021-01-10 16:57:03,没错啊,b6dc42cb
0 days 00:01:24.506000000,2021-01-11,2021-01,2021-01-10 16:56:52,投币上限了,1fec332b
0 days 00:04:37.134000000,2021-01-11,2021-01,2021-01-10 16:56:50,股票还涨了,9e151a3b
0 days 00:10:15.947000000,2021-01-11,2021-01,2021-01-10 16:56:30,个人是弱势，会有保护的,dc9e97e4
0 days 00:00:19.188000000,2021-01-11,2021-01,2021-01-10 16:56:28,上去,3326274d
0 days 00:00:14.311000000,2021-01-11,2021-01,2021-01-10 16:56:26,抵制拼多多,3671bfb9
0 days 00:05:17.978000000,2021-01-11,2021-01,2021-01-10 16:56:26,阿里给钱多,400a364b
0 days 00:14:28.648000000,2021-01-11,2021-01,2021-01-10 16:56:25,好感动，加油，奥里给,d5778818
0 days 00:00:13.717000000,2021-01-11,2021-01,2021-01-10 16:56:23,顶,3326274d
0 days 00:08:00.018000000,2021-01-11,2021-01,2021-01-10 16:56:16,是抹黑？,380f2273
0 days 00:03:33.119000000,2021-01-11,2021-01,2021-01-10 16:56:13,总有拿命换钱的,a78ac6a7
0 days 00:14:05.768000000,2021-01-11,2021-01,2021-01-10 16:56:02,你很棒,d5778818
0 days 00:00:16.237000000,2021-01-11,2021-01,2021-01-10 16:56:00,保护好自己,a2e3e13c
0 days 00:00:30.385000000,2021-01-11,2021-01,2021-01-10 16:55:55,谢谢你,1fec332b
0 days 00:03:56.499000000,2021-01-11,2021-01,2021-01-10 16:55:55,从来不用拼多多,f96b2e0e
0 days 00:00:08.345000000,2021-01-11,2021-01,2021-01-10 16:55:52,顶住！,a2e3e13c
0 days 00:00:07.828000000,2021-01-11,2021-01,2021-01-10 16:55:52,拼多多滚出春晚,80019d9e
0 days 00:13:52.095000000,2021-01-11,2021-01,2021-01-10 16:55:49,真的很厉害了,d5778818
0 days 00:00:00.000000000,2021-01-11,2021-01,2021-01-10 16:55:35,拼多多滚出春晚,80019d9e
0 days 00:04:09.892000000,2021-01-11,2021-01,2021-01-10 16:55:32,但现在的世界就是这样的，更可怕的是大家都习惯了这样的世界,8ecbe763
0 days 00:00:04.884000000,2021-01-11,2021-01,2021-01-10 16:55:29,来了,1fec332b
0 days 00:03:33.979000000,2021-01-11,2021-01,2021-01-10 16:55:29,保护,63b75e5
0 days 00:00:33.965000000,2021-01-11,2021-01,2021-01-10 16:55:21,互联网人：周均70小时感觉突然就还好了,cd0d35b7
0 days 00:06:53.095000000,2021-01-11,2021-01,2021-01-10 16:55:14,同学你不说我真的不知道这么惨,c5ad664b
0 days 00:00:13.791000000,2021-01-11,2021-01,2021-01-10 16:55:07,pdd一直都在做些什么,380f2273
0 days 00:02:41.001000000,2021-01-11,2021-01,2021-01-10 16:55:01,拿命给老板赚钱？,af9203c4
0 days 00:08:42.193000000,2021-01-11,2021-01,2021-01-10 16:54:56,hr也是打工的啊,dc9e97e4
0 days 00:00:28.478000000,2021-01-11,2021-01,2021-01-10 16:54:53,抵制拼多多,9da5715c
0 days 00:00:22.872000000,2021-01-11,2021-01,2021-01-10 16:54:45,本人啊,2e04144a
0 days 00:14:07.315000000,2021-01-11,2021-01,2021-01-10 16:54:43,漂亮！！！,c0468b5a
0 days 00:09:02.401000000,2021-01-11,2021-01,2021-01-10 16:54:37,保护,c6317a9b
0 days 00:06:11.095000000,2021-01-11,2021-01,2021-01-10 16:54:32,他还能回答吗？,c5ad664b
0 days 00:00:15.678000000,2021-01-11,2021-01,2021-01-10 16:54:32,顶你！,9da5715c
0 days 00:07:52.903000000,2021-01-11,2021-01,2021-01-10 16:54:07,玉碎还是瓦全，是个选择,dc9e97e4
0 days 00:06:20.990000000,2021-01-11,2021-01,2021-01-10 16:54:01,有勇气，加油,3d72f468
0 days 00:05:37.095000000,2021-01-11,2021-01,2021-01-10 16:53:58,太惨了,c5ad664b
0 days 00:06:47.368000000,2021-01-11,2021-01,2021-01-10 16:53:44,对公司没有认同感吧,bcf84e2d
0 days 00:07:22.515000000,2021-01-11,2021-01,2021-01-10 16:53:36,在，不一定健，贱，才能在,dc9e97e4
0 days 00:01:15.309000000,2021-01-11,2021-01,2021-01-10 16:53:27,三连了,bb9b3e05
0 days 00:01:25.832000000,2021-01-11,2021-01,2021-01-10 16:53:18,300小时...,b0b11161
0 days 00:04:57.595000000,2021-01-11,2021-01,2021-01-10 16:53:18,至死方休,c5ad664b
0 days 00:11:14.492000000,2021-01-11,2021-01,2021-01-10 16:53:10,跟您同一年毕业的，您真的很有勇气很有思想，我很敬佩这样的人,d5778818
0 days 00:08:11.444000000,2021-01-11,2021-01,2021-01-10 16:52:58,这么看 知乎是有良知的,90ce9814
0 days 00:00:07.743000000,2021-01-11,2021-01,2021-01-10 16:52:49,抵制pdd,1465fffb
0 days 00:04:22.953000000,2021-01-11,2021-01,2021-01-10 16:52:42,加班都是觉得自己想干完,c5ad664b
0 days 00:07:48.442000000,2021-01-11,2021-01,2021-01-10 16:52:35,脉脉可以卸载了,90ce9814
0 days 00:06:15.294000000,2021-01-11,2021-01,2021-01-10 16:52:28,太年轻啊。。。。,dc9e97e4
0 days 00:04:18.923000000,2021-01-11,2021-01,2021-01-10 16:52:14,我在阿里云，简直是天堂了,c5ad664b
0 days 00:05:56.631000000,2021-01-11,2021-01,2021-01-10 16:52:09,前赴后继的赶脚,dc9e97e4
0 days 00:07:21.431000000,2021-01-11,2021-01,2021-01-10 16:52:08,支持发声者,90ce9814
0 days 00:13:49.758000000,2021-01-11,2021-01,2021-01-10 16:52:08,说得好,91313a80
0 days 00:14:01.268000000,2021-01-11,2021-01,2021-01-10 16:52:00,支持,bc6ceee4
0 days 00:14:17.982000000,2021-01-11,2021-01,2021-01-10 16:51:49,同19届毕业生 祝福你,695dc8a0
0 days 00:04:12.031000000,2021-01-11,2021-01,2021-01-10 16:51:41,辞职就好啦,f9e3d699
0 days 00:00:25.813000000,2021-01-11,2021-01,2021-01-10 16:51:31,加油挺住兄弟,fc6ac214
0 days 00:04:48.314000000,2021-01-11,2021-01,2021-01-10 16:51:01,建国说了，这就是生活,dc9e97e4
0 days 00:10:23.789000000,2021-01-11,2021-01,2021-01-10 16:50:58,漂亮,c0468b5a
0 days 00:10:24.851000000,2021-01-11,2021-01,2021-01-10 16:50:53,加油！,f3ff6d7c
0 days 00:03:43.690000000,2021-01-11,2021-01,2021-01-10 16:50:49,血肉工厂？,2a2ec06b
0 days 00:02:00.105000000,2021-01-11,2021-01,2021-01-10 16:50:22,听说有个拼多多大哥跑了好几个楼层没坑，被迫拉在小便池,6eb60fae
0 days 00:02:16.922000000,2021-01-11,2021-01,2021-01-10 16:50:12,什么情况？,c5ad664b
0 days 00:00:25.811000000,2021-01-11,2021-01,2021-01-10 16:50:08,加油,59181c2e
0 days 00:00:13.305000000,2021-01-11,2021-01,2021-01-10 16:50:04,三连了，加油兄弟！,d23307fc
0 days 00:05:50.899000000,2021-01-11,2021-01,2021-01-10 16:49:53,就是欲望呗！  老板的欲望   员工的欲望！  ,44a5415
0 days 00:00:06.078000000,2021-01-11,2021-01,2021-01-10 16:49:42,太虚加油,1aa01ef9
0 days 00:00:27.587000000,2021-01-11,2021-01,2021-01-10 16:49:29,加油,4d983b5a
0 days 00:00:01.598000000,2021-01-11,2021-01,2021-01-10 16:49:07,拼多多一日不死，本大人一日不停的骂,89033c16
0 days 00:00:25.492000000,2021-01-11,2021-01,2021-01-10 16:49:03,顶上去,1259997e
0 days 00:01:01.837000000,2021-01-11,2021-01,2021-01-10 16:49:03,支持,2ea39edd
0 days 00:04:41.918000000,2021-01-11,2021-01,2021-01-10 16:48:59,pdd给的钱确实是多 还是有大把人会去,1513d117
0 days 00:00:53.337000000,2021-01-11,2021-01,2021-01-10 16:48:55,支持,2ea39edd
0 days 00:00:15.117000000,2021-01-11,2021-01,2021-01-10 16:48:51,脉脉而来,aa067768
0 days 00:00:48.337000000,2021-01-11,2021-01,2021-01-10 16:48:49,支持,2ea39edd
0 days 00:06:29.622000000,2021-01-11,2021-01,2021-01-10 16:48:30,救护车还是拼的,c4f94b46
0 days 00:00:14.936000000,2021-01-11,2021-01,2021-01-10 16:48:12,加油！,cbda46fb
0 days 00:08:04.273000000,2021-01-11,2021-01,2021-01-10 16:48:11,重新定义抹黑,c28c6f63
0 days 00:01:07.773000000,2021-01-11,2021-01,2021-01-10 16:48:09,各位程序员可以一起吗！！,af9203c4
0 days 00:14:06.219000000,2021-01-11,2021-01,2021-01-10 16:47:58,职场人该是那样的吗？,6ed493e
0 days 00:14:05.350000000,2021-01-11,2021-01,2021-01-10 16:47:48,你做的对,56e90780
0 days 00:13:58.877000000,2021-01-11,2021-01,2021-01-10 16:47:42,你做的很对,417fed7d
0 days 00:01:35.635000000,2021-01-11,2021-01,2021-01-10 16:47:42,拉黑拼多多,2f575ea6
0 days 00:00:38.934000000,2021-01-11,2021-01,2021-01-10 16:47:41,顶上去顶上去,3d72f468
0 days 00:00:38.772000000,2021-01-11,2021-01,2021-01-10 16:47:39,顶！支持发声！！！,af9203c4
0 days 00:01:28.815000000,2021-01-11,2021-01,2021-01-10 16:47:31,拉黑拼多多,2f575ea6
0 days 00:09:20.190000000,2021-01-11,2021-01,2021-01-10 16:47:29,保护,91313a80
0 days 00:00:06.207000000,2021-01-11,2021-01,2021-01-10 16:47:09,从我做起抵制拼多多,fa59142d
0 days 00:15:15.651000000,2021-01-11,2021-01,2021-01-10 16:47:02,加油,31ceab8f
0 days 00:06:54.953000000,2021-01-11,2021-01,2021-01-10 16:47:02,《人还健在》,c28c6f63
0 days 00:09:20.743000000,2021-01-11,2021-01,2021-01-10 16:46:34,抵制pdd ,eecdcd9f
0 days 00:13:55.501000000,2021-01-11,2021-01,2021-01-10 16:46:26,我在拼多多离职时老板也这么说了,f21051b1
0 days 00:01:52.840000000,2021-01-11,2021-01,2021-01-10 16:46:17,真“本分”,1cc64eec
0 days 00:00:36.639000000,2021-01-11,2021-01,2021-01-10 16:46:11,顶顶顶顶顶顶顶顶顶顶,4c462afe
0 days 00:00:21.018000000,2021-01-11,2021-01,2021-01-10 16:45:55,顶你,4c462afe
0 days 00:04:41.465000000,2021-01-11,2021-01,2021-01-10 16:45:54,我对未来的社会感到恐惧,84505f82
0 days 00:04:31.001000000,2021-01-11,2021-01,2021-01-10 16:45:42,没有人性的企业为什么能发展的越来越好,69061ffa
0 days 00:01:42.818000000,2021-01-11,2021-01,2021-01-10 16:45:34,380个小时。。。。,e4ad7bf4
0 days 00:00:58.239000000,2021-01-11,2021-01,2021-01-10 16:44:43,加油！！！,8bad9469
0 days 00:05:00.779000000,2021-01-11,2021-01,2021-01-10 16:44:37,现在是至死不休,6aaeb216
0 days 00:05:28.455000000,2021-01-11,2021-01,2021-01-10 16:44:32,卸载，卸载，MD,b936b074
0 days 00:00:13.289000000,2021-01-11,2021-01,2021-01-10 16:44:20,三连了,b6dc42cb
0 days 00:00:07.659000000,2021-01-11,2021-01,2021-01-10 16:44:16,很有勇气了！加油！,2bfdb5b4
0 days 00:04:45.185000000,2021-01-11,2021-01,2021-01-10 16:44:12,拼多多技术的基本92最聪明没错,d0df1a1e
0 days 00:07:22.857000000,2021-01-11,2021-01,2021-01-10 16:43:55,拼多多，真的无言吐槽了。勇士，加油，顶你！,1e024b32
0 days 00:03:14.228000000,2021-01-11,2021-01,2021-01-10 16:43:54,保护,d9b6c90
0 days 00:00:12.436000000,2021-01-11,2021-01,2021-01-10 16:43:54,还有迟到一分钟罚款三小时工资～,6a89e414
0 days 00:15:15.045000000,2021-01-11,2021-01,2021-01-10 16:43:48,加油勇士,89c603de
0 days 00:12:18.059000000,2021-01-11,2021-01,2021-01-10 16:43:37,这问题真是有病,31ceab8f
0 days 00:10:24.295000000,2021-01-11,2021-01,2021-01-10 16:43:22,支持支持,555d8b62
0 days 00:00:12.436000000,2021-01-11,2021-01,2021-01-10 16:43:22,给up主增加弹幕,6a89e414
0 days 00:10:22.555000000,2021-01-11,2021-01,2021-01-10 16:43:15,做得好,555d8b62
0 days 00:02:35.989000000,2021-01-11,2021-01,2021-01-10 16:43:12,380/30≈12小时。。太恐怖了,a8b21b63
0 days 00:03:15.476000000,2021-01-11,2021-01,2021-01-10 16:43:09,天呐,c28c6f63
0 days 00:00:56.573000000,2021-01-11,2021-01,2021-01-10 16:42:52,保护,93756fde
0 days 00:03:32.240000000,2021-01-11,2021-01,2021-01-10 16:42:36,毫无人性。。。,b936b074
0 days 00:03:24.832000000,2021-01-11,2021-01,2021-01-10 16:42:32,第一次投币，少年加油呀（任何人，请记住身体是第一位的）,993d0273
0 days 00:09:35.839000000,2021-01-11,2021-01,2021-01-10 16:42:29,啊呀，你不该承认啊。就说没有，让他们拿出证据。这样的话就知道他们的途径了。毕竟他们口说无凭,81bb01e2
0 days 00:03:47.748000000,2021-01-11,2021-01,2021-01-10 16:42:16,up有勇气,40adc623
0 days 00:09:20.555000000,2021-01-11,2021-01,2021-01-10 16:42:04,respect,555d8b62
0 days 00:14:38.062000000,2021-01-11,2021-01,2021-01-10 16:41:54,长沙？！,50a5e9ac
0 days 00:13:11.022000000,2021-01-11,2021-01,2021-01-10 16:41:52,骗掉应届生身份,6347352c
0 days 00:12:53.609000000,2021-01-11,2021-01,2021-01-10 16:41:05,这个理论就TM离谱,4d1575a
0 days 00:01:04.153000000,2021-01-11,2021-01,2021-01-10 16:40:58,第一次给币,aa50783f
0 days 00:12:21.842000000,2021-01-11,2021-01,2021-01-10 16:40:52,经典延迟满足延迟到死,6347352c
0 days 00:03:26.804000000,2021-01-11,2021-01,2021-01-10 16:40:41,壮士,d5633f6
0 days 00:08:59.050000000,2021-01-11,2021-01,2021-01-10 16:39:46,希望up主以后会更好，找到更好的工作,1933c203
0 days 00:01:42.463000000,2021-01-11,2021-01,2021-01-10 16:39:45,离谱，按照21.75天工作日，每天17个小时多？,cb428db0
0 days 00:01:24.971000000,2021-01-11,2021-01,2021-01-10 16:39:43,卸载拼多多,f7c3e6f5
0 days 00:10:39.760000000,2021-01-11,2021-01,2021-01-10 16:39:42,加油,1a99df8f
0 days 00:07:23.954000000,2021-01-11,2021-01,2021-01-10 16:39:12,脉脉暴露你的隐私？,417fed7d
0 days 00:14:31.388000000,2021-01-11,2021-01,2021-01-10 16:39:12,加油,4a8351
0 days 00:11:12.399000000,2021-01-11,2021-01,2021-01-10 16:39:02,想哭了 兄弟加油,aa0632f5
0 days 00:00:20.051000000,2021-01-11,2021-01,2021-01-10 16:38:45,兄弟姐妹们把保护打在公屏上,d9b6c90
0 days 00:05:07.355000000,2021-01-11,2021-01,2021-01-10 16:38:18,现在就卸载拼多多,a762f985
0 days 00:10:12.067000000,2021-01-11,2021-01,2021-01-10 16:38:08,脉脉拼夕夕一起卸载，坑人的东西,f482e75f
0 days 00:04:57.497000000,2021-01-11,2021-01,2021-01-10 16:38:07,这么多人在看，点个赞很难吗？！让我们一起把这个视频顶上去！！,d02b990d
0 days 00:07:54.424000000,2021-01-11,2021-01,2021-01-10 16:38:02,不可能让你录音的,2d991ae1
0 days 00:00:31.213000000,2021-01-11,2021-01,2021-01-10 16:37:01,保护,21b16a07
0 days 00:09:19.558000000,2021-01-11,2021-01,2021-01-10 16:36:36,呵呵呵 魔幻2021的开端,50a5e9ac
0 days 00:06:16.814000000,2021-01-11,2021-01,2021-01-10 16:36:12,拼命多,1a99df8f
0 days 00:05:31.369000000,2021-01-11,2021-01,2021-01-10 16:35:41,up主真的勇敢,e7dcd234
0 days 00:05:33.193000000,2021-01-11,2021-01,2021-01-10 16:35:37,拼命多,1a99df8f
0 days 00:01:56.181000000,2021-01-11,2021-01,2021-01-10 16:35:35,这样的血汗公司确实太过分了,c10cc190
0 days 00:12:51.305000000,2021-01-11,2021-01,2021-01-10 16:35:10,阿婆主真的好勇敢，保护！,6d621fda
0 days 00:04:58.767000000,2021-01-11,2021-01,2021-01-10 16:35:09,加油,1a99df8f
0 days 00:00:05.011000000,2021-01-11,2021-01,2021-01-10 16:35:07,pdd早点倒闭吧,26e50b7e
0 days 00:00:20.687000000,2021-01-11,2021-01,2021-01-10 16:35:04,顶上去！,a846af52
0 days 00:00:11.943000000,2021-01-11,2021-01,2021-01-10 16:34:56,保护,bfd97a44
0 days 00:08:49.679000000,2021-01-11,2021-01,2021-01-10 16:34:06,正道的光,6bcdc738
0 days 00:14:49.889000000,2021-01-11,2021-01,2021-01-10 16:33:55,保命离开pdd吧,eec171e7
0 days 00:14:06.718000000,2021-01-11,2021-01,2021-01-10 16:33:49,世界不该是这样运行的 ,b39a8ba1
0 days 00:00:11.162000000,2021-01-11,2021-01,2021-01-10 16:33:45,加油,b0da00c2
0 days 00:00:25.179000000,2021-01-11,2021-01,2021-01-10 16:33:38,给你三连转发,7f395a49
0 days 00:09:15.841000000,2021-01-11,2021-01,2021-01-10 16:33:25,骨气,ce87bb96
0 days 00:06:16.706000000,2021-01-11,2021-01,2021-01-10 16:33:11,哎,4f5f30b2
0 days 00:14:00.447000000,2021-01-11,2021-01,2021-01-10 16:32:54,respect,faa47702
0 days 00:00:18.302000000,2021-01-11,2021-01,2021-01-10 16:32:50,支持,21b16a07
0 days 00:10:40.830000000,2021-01-11,2021-01,2021-01-10 16:32:47,保护,6d621fda
0 days 00:08:45.501000000,2021-01-11,2021-01,2021-01-10 16:32:44,这种屁话不能信,7e39e37a
0 days 00:07:22.250000000,2021-01-11,2021-01,2021-01-10 16:32:38,危,6bcdc738
0 days 00:13:26.888000000,2021-01-11,2021-01,2021-01-10 16:32:32,垃圾hr,eec171e7
0 days 00:13:09.388000000,2021-01-11,2021-01,2021-01-10 16:32:14,我笑了,eec171e7
0 days 00:12:11.195000000,2021-01-11,2021-01,2021-01-10 16:32:02,已经魔怔了，说这种话有什么问题吗,fa0d03ed
0 days 00:06:38.627000000,2021-01-11,2021-01,2021-01-10 16:31:45,你是善良的,f8340931
0 days 00:00:40.140000000,2021-01-11,2021-01,2021-01-10 16:31:29,一键三连,ca052c58
0 days 00:14:54.085000000,2021-01-11,2021-01,2021-01-10 16:31:13,另一个富士康而以,8d3cb47
0 days 00:04:13.576000000,2021-01-11,2021-01,2021-01-10 16:31:11,世界本来是这样和不该是这样不冲突啊 前者是实然后者是应然,7e3ec06c
0 days 00:00:20.132000000,2021-01-11,2021-01,2021-01-10 16:31:09,转发,ca052c58
0 days 00:03:56.683000000,2021-01-11,2021-01,2021-01-10 16:31:00,跟pdd比b站真的天地良心了,cb428db0
0 days 00:14:05.863000000,2021-01-11,2021-01,2021-01-10 16:30:56,怼的好，加油,ca62e9f3
0 days 00:00:19.360000000,2021-01-11,2021-01,2021-01-10 16:30:41,顶上去,d6235563
0 days 00:09:19.462000000,2021-01-11,2021-01,2021-01-10 16:30:26,你值得更好的,af4a1d7d
0 days 00:03:25.889000000,2021-01-11,2021-01,2021-01-10 16:30:17,我去,4f5f30b2
0 days 00:09:04.992000000,2021-01-11,2021-01,2021-01-10 16:30:17,骨气！！！,af4a1d7d
0 days 00:00:05.831000000,2021-01-11,2021-01,2021-01-10 16:30:14,加油加油,2f6f7d01
0 days 00:15:19.000000000,2021-01-11,2021-01,2021-01-10 16:30:12,吐了 pdd有好多好多同学校友 不知道他们现在怎么样 up你没有做错 我也不觉得那些hr的愚蠢恐吓成立 希望你能拿到赔偿,737c5f91
0 days 00:01:34.672000000,2021-01-11,2021-01,2021-01-10 16:30:02,加油,97583294
0 days 00:01:30.014000000,2021-01-11,2021-01,2021-01-10 16:29:51,有双休的话，每月22天，至少每天工作13.6小时，加上每天来回通勤2小时：就剩8.4小时,d7f0dbe3
0 days 00:00:22.551000000,2021-01-11,2021-01,2021-01-10 16:29:35,加油,4417a692
0 days 00:02:01.959000000,2021-01-11,2021-01,2021-01-10 16:29:13,？？？？？,636a3f51
0 days 00:10:32.820000000,2021-01-11,2021-01,2021-01-10 16:29:05,支持,a5cf6e31
0 days 00:10:01.437000000,2021-01-11,2021-01,2021-01-10 16:29:03,脉脉拼多多一起卸载,9d075588
0 days 00:01:49.139000000,2021-01-11,2021-01,2021-01-10 16:28:59,380／30=12.6,70c2a886
0 days 00:04:57.022000000,2021-01-11,2021-01,2021-01-10 16:28:56,说的真好，前字节跳动员工听哭了。,31ceab8f
0 days 00:15:16.772000000,2021-01-11,2021-01,2021-01-10 16:28:49,加油,bcf573e0
0 days 00:02:58.067000000,2021-01-11,2021-01,2021-01-10 16:28:39,我已经连续上班97天了,e1505f9a
0 days 00:09:28.635000000,2021-01-11,2021-01,2021-01-10 16:28:38,世界不应该是这样,b39a8ba1
0 days 00:15:06.238000000,2021-01-11,2021-01,2021-01-10 16:28:12,必须让你上精选,5e786d30
0 days 00:10:40.239000000,2021-01-11,2021-01,2021-01-10 16:28:05,加油 干他,3245691
0 days 00:01:12.389000000,2021-01-11,2021-01,2021-01-10 16:28:03,支持你,4f5f30b2
0 days 00:10:25.739000000,2021-01-11,2021-01,2021-01-10 16:27:51,漂亮,3245691
